Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE56,OUT049,774.4992356
FDH34,OUT013,2648.206335
DRI49,OUT013,1181.284014
DRI59,OUT046,3442.60939
DRC36,OUT049,2578.238132
FDS15,OUT019,232.1937073
FDI07,OUT018,2657.383379
FDZ15,OUT018,1683.774641
NCX41,OUT027,5478.514175
NCO29,OUT019,320.1907167
FDF57,OUT013,2538.075162
FDI33,OUT035,1240.659681
DRJ47,OUT049,2578.238132
FDB34,OUT046,1207.825288
FDY22,OUT027,3350.539047
DRL11,OUT017,2280.751143
FDY46,OUT035,2652.824026
FDG17,OUT013,3462.256134
FDE52,OUT018,1225.187672
DRP47,OUT027,5555.332413
FDO01,OUT010,234.236612
FDL09,OUT046,2538.075162
FDR57,OUT013,2251.272577
DRD37,OUT035,687.1625001
FDQ36,OUT027,873.3597719
FDL33,OUT049,2668.318529
FDL48,OUT045,696.3268872
FDL28,OUT049,3464.325501
NCN29,OUT046,687.1625001
FDO13,OUT035,2495.612288
FDB38,OUT045,2395.160697
FDI36,OUT035,2659.295282
FDI58,OUT035,1243.768739
FDH22,OUT018,1787.372851
FDQ27,OUT013,1469.897031
FDT33,OUT046,2500.475824
FDC56,OUT045,1685.275117
FDF14,OUT046,2180.419197
FDQ39,OUT017,2657.383379
NCM43,OUT017,2480.680793
FDS46,OUT035,1743.698979
FDI22,OUT049,3281.829952
NCE43,OUT045,2542.613585
FDZ36,OUT010,481.9624688
FDR13,OUT019,244.0822386
FDP46,OUT018,1236.377876
FDW56,OUT019,446.2810103
FDB40,OUT017,2160.401153
FDM28,OUT018,2589.153099
FDV49,OUT013,3468.484352
NCS53,OUT018,2240.492138
FDO03,OUT049,3464.325501
FDT15,OUT035,2648.206335
FDD33,OUT049,3464.325501
FDX13,OUT017,3466.518214
FDH60,OUT013,2666.724508
DRH51,OUT046,1205.212959
NCL07,OUT049,570.584409
FDW51,OUT045,3295.069565
FDF21,OUT019,448.1047212
FDH26,OUT019,270.1637305
FDJ03,OUT049,702.3108858
FDU35,OUT017,1406.17729
DRL01,OUT018,3457.177591
FDE59,OUT045,549.2511363
FDI60,OUT035,951.3936476
DRH39,OUT035,1173.453754
FDK36,OUT049,692.1919524
FDN52,OUT045,1206.95793
FDU12,OUT017,3470.557441
NCT05,OUT027,5620.576949
FDS37,OUT027,2874.821847
FDK24,OUT017,684.2560448
DRF36,OUT013,2657.383379
FDN46,OUT010,194.5525687
NCN06,OUT045,2424.341893
FDD59,OUT035,1182.607126
FDM14,OUT045,1503.727042
FDO10,OUT018,761.8806332
FDU35,OUT013,1407.48561
NCA30,OUT018,2652.824026
NCO41,OUT049,1403.219923
FDI24,OUT046,2578.238132
FDZ16,OUT046,2657.383379
FDV47,OUT046,1197.577307
FDV16,OUT045,544.8636841
FDZ22,OUT035,1199.566742
FDO20,OUT010,536.5171547
FDW38,OUT013,765.4008453
FDW52,OUT045,2480.680793
FDT43,OUT019,99.15886967
NCS29,OUT045,3470.557441
NCC31,OUT017,2180.419197
FDA21,OUT017,2649.515911
FDQ55,OUT046,1677.23815
NCE54,OUT049,1134.020037
FDD45,OUT017,1373.103554
NCP17,OUT017,950.7617386
FDR47,OUT035,2657.383379
DRM35,OUT013,2582.074565
FDR47,OUT019,435.3490852
FDX19,OUT010,504.7280842
FDV22,OUT027,3428.258355
FDQ46,OUT027,2778.87637
DRO47,OUT045,1632.300205
FDB44,OUT010,465.5662616
FDN02,OUT010,495.4515182
FDW10,OUT045,2578.238132
FDJ41,OUT019,525.7188286
FDM50,OUT046,767.0243259
FDW10,OUT035,2580.446865
FDY48,OUT049,1459.99221
NCE30,OUT027,5482.698421
FDO04,OUT045,767.0243259
FDQ26,OUT010,144.889516
NCX29,OUT018,2160.401153
FDE39,OUT046,1682.21202
NCR54,OUT027,5257.248048
NCP55,OUT027,1612.174688
FDX22,OUT017,3293.452025
FDI05,OUT035,1105.329272
FDC51,OUT027,3075.353382
FDC10,OUT013,1685.275117
FDJ46,OUT045,2578.238132
FDV10,OUT010,70.77186117
FDX12,OUT027,5561.566099
FDL43,OUT019,192.6588002
DRB13,OUT046,2652.824026
FDF59,OUT027,3158.426931
FDT35,OUT049,2532.166067
NCJ19,OUT035,767.0243259
FDT35,OUT018,2538.075162
FDI48,OUT046,696.3268872
DRC24,OUT019,345.4598622
NCZ05,OUT017,1460.983156
FDJ57,OUT049,2648.206335
FDX11,OUT017,2645.18002
FDE09,OUT035,1566.095523
NCK06,OUT049,1741.799775
DRE37,OUT017,2654.601247
FDV56,OUT046,1461.184257
FDY43,OUT017,2530.936097
FDV35,OUT013,2177.237321
FDF05,OUT019,530.2722682
FDA36,OUT035,2648.206335
FDS13,OUT027,5552.401332
FDU47,OUT013,1954.446482
FDI36,OUT010,451.8592686
FDH48,OUT046,1207.825288
FDZ14,OUT013,1755.416324
FDS46,OUT013,1755.416324
FDE21,OUT017,1682.21202
FDA26,OUT049,3406.458265
FDV12,OUT046,1415.694739
FDL46,OUT019,244.3657689
FDN57,OUT013,1989.377782
NCJ18,OUT017,1682.21202
FDO36,OUT045,2593.290035
FDX55,OUT018,3297.349374
FDT25,OUT019,245.636353
FDD16,OUT049,1107.455416
NCX18,OUT013,2657.383379
NCG55,OUT018,1665.175078
NCV18,OUT049,1202.733633
NCS18,OUT035,1462.176012
FDC37,OUT045,1461.184257
FDE47,OUT046,1761.602244
DRG49,OUT019,480.4039178
FDC39,OUT049,3171.386547
FDH24,OUT019,384.9460947
FDV39,OUT027,5422.062514
NCL17,OUT045,1997.090366
NCY53,OUT035,1662.509238
FDH52,OUT013,950.0594073
NCD19,OUT018,756.8108076
FDI44,OUT046,1139.684723
DRD49,OUT027,5525.603081
FDN08,OUT035,1683.774641
FDO20,OUT027,5631.930448
FDY02,OUT046,3470.557441
FDX23,OUT045,1290.861301
FDX01,OUT017,1674.387167
FDH20,OUT027,2400.529115
NCX41,OUT017,3295.069565
FDD21,OUT027,2931.989789
DRH11,OUT019,157.366733
DRE60,OUT018,3435.506274
FDB10,OUT013,3460.556548
FDH38,OUT013,1682.21202
NCL07,OUT018,501.398745
FDD48,OUT046,1662.509238
NCT54,OUT027,2450.639336
FDF32,OUT027,5455.861363
DRH51,OUT045,1215.846789
DRG03,OUT035,2195.042665
NCY42,OUT019,308.4480014
FDH32,OUT017,1402.339348
NCJ06,OUT027,3049.172466
FDH47,OUT027,2474.13063
FDZ08,OUT018,1195.641624
FDK16,OUT017,1402.909083
DRG01,OUT018,1133.670029
NCM53,OUT027,2331.560964
NCB07,OUT035,2668.318529
NCZ06,OUT035,3464.150531
FDU48,OUT049,1844.330356
NCB55,OUT027,1621.132617
FDP15,OUT013,3468.484352
FDF17,OUT046,2657.383379
NCN06,OUT049,2480.680793
DRM48,OUT018,501.398745
FDH10,OUT046,2657.383379
FDC60,OUT018,1224.417781
FDE35,OUT018,761.8806332
DRI23,OUT013,2424.341893
NCR38,OUT013,3462.081268
FDP04,OUT035,886.9081254
NCW17,OUT045,1844.330356
FDX34,OUT017,1755.416324
NCK53,OUT045,1406.408937
NCO54,OUT010,143.0719178
NCH55,OUT046,1776.778938
FDT44,OUT027,3001.9312
DRG49,OUT046,3464.325501
FDX46,OUT010,147.3010325
DRG36,OUT049,2574.564716
FDU37,OUT049,1187.340801
FDK10,OUT049,2625.739307
DRF37,OUT027,5529.884044
FDC44,OUT035,1659.463371
FDP15,OUT046,3470.557441
FDZ27,OUT027,1289.693562
FDY22,OUT019,272.2592436
DRG51,OUT035,2495.612288
FDN58,OUT045,3462.6249
FDW01,OUT049,2178.935987
FDX24,OUT018,1285.677963
FDO51,OUT017,571.620321
FDJ52,OUT027,3754.820953
NCY06,OUT010,245.2688496
FDE20,OUT018,2536.859244
FDT23,OUT010,160.7007478
FDQ51,OUT046,691.2758316
FDE35,OUT046,772.7662874
FDB46,OUT013,3291.484697
NCG19,OUT035,3461.959315
NCL06,OUT018,3461.031124
FDT36,OUT019,59.4115073
FDC56,OUT049,1755.416324
FDJ26,OUT049,3301.239658
FDZ59,OUT017,2538.075162
FDV11,OUT027,4303.828731
FDR13,OUT010,237.1115631
FDI15,OUT018,3463.396676
FDF47,OUT018,3435.506274
NCB54,OUT019,254.0522342
NCK19,OUT027,5219.988298
FDX16,OUT017,2172.260581
FDL50,OUT045,1767.070156
NCE31,OUT035,537.590862
DRJ01,OUT049,2380.21867
FDE22,OUT013,2297.546861
FDY20,OUT019,184.6515702
NCO14,OUT045,588.3398363
NCR50,OUT017,2172.260581
DRM47,OUT017,2655.285915
FDO27,OUT010,165.2645504
FDJ20,OUT027,3276.87241
NCX17,OUT013,3462.256134
FDG59,OUT049,549.2511363
FDD52,OUT045,1468.58642
FDO48,OUT017,3417.643849
FDC59,OUT019,159.3405253
FDS15,OUT018,1460.138744
FDB47,OUT035,3293.452025
FDV14,OUT019,182.8374425
FDB27,OUT013,2657.383379
FDA35,OUT035,1762.578725
FDN51,OUT018,3463.396676
FDO39,OUT019,397.8100247
FDB28,OUT049,2668.318529
DRJ25,OUT046,696.3268872
FDH46,OUT027,2453.238965
FDI10,OUT045,2578.238132
FDU21,OUT018,494.5274808
FDD09,OUT049,2593.290035
FDD10,OUT046,2591.594924
FDN31,OUT010,444.0627434
FDA46,OUT018,2659.295282
FDM56,OUT046,1462.108078
FDF11,OUT010,481.9251507
FDS32,OUT018,1908.381404
NCM06,OUT013,2174.132033
FDZ26,OUT045,3464.325501
FDO01,OUT013,1844.330356
FDJ46,OUT049,2578.238132
FDG26,OUT019,518.1807675
FDZ38,OUT035,2578.238132
NCO55,OUT013,1461.359766
FDT60,OUT035,1761.602244
FDW37,OUT049,1241.688814
NCK42,OUT018,3287.7929
FDA45,OUT046,2578.238132
FDW55,OUT018,3459.365781
FDY44,OUT017,2657.383379
FDQ31,OUT017,1211.239185
FDM09,OUT049,2578.238132
FDH12,OUT018,1459.216167
NCQ43,OUT035,1512.438888
FDT33,OUT035,2526.086755
NCT41,OUT018,2172.260581
DRJ25,OUT010,100.4964094
NCQ41,OUT046,2668.318529
NCN17,OUT049,1459.996751
DRO35,OUT027,2868.780647
FDU27,OUT018,664.0653923
FDY43,OUT027,4210.187682
FDG46,OUT035,1674.387167
DRL49,OUT018,2007.985451
NCB55,OUT049,767.0243259
FDK28,OUT049,3470.557441
FDO49,OUT045,692.1919524
FDT03,OUT013,2639.181861
FDW33,OUT027,2507.189188
FDR02,OUT035,1551.811833
FDF50,OUT013,2679.095593
FDA40,OUT018,1235.556882
NCT53,OUT018,2480.680793
FDY60,OUT035,1951.521033
FDP44,OUT027,2471.022385
NCQ50,OUT045,3292.81895
NCC30,OUT017,2582.074565
FDQ60,OUT018,1753.942575
FDG41,OUT046,1500.444549
FDQ03,OUT046,3464.325501
FDM03,OUT045,1462.176012
FDZ51,OUT018,1283.290078
DRF51,OUT035,555.0939641
FDF39,OUT017,3470.557441
FDW52,OUT035,2458.644933
FDY22,OUT049,2160.401153
FDG14,OUT013,2172.260581
FDA57,OUT017,555.0202692
FDL45,OUT019,249.851444
FDX28,OUT046,1405.07855
NCQ54,OUT013,2541.147305
FDH40,OUT045,1180.438584
FDU52,OUT035,2251.272577
FDT60,OUT010,242.3524173
FDK08,OUT045,1421.482101
FDN04,OUT049,2591.594924
FDE50,OUT013,2649.515911
FDI16,OUT049,724.3913743
FDM50,OUT049,774.4992356
NCV30,OUT049,869.2738357
FDT44,OUT013,1677.23815
FDY60,OUT013,2160.401153
FDT56,OUT017,771.0015178
FDV58,OUT018,2657.383379
FDU04,OUT013,1759.997359
NCN05,OUT027,4584.505032
FDI53,OUT018,2380.21867
FDD34,OUT046,2480.680793
FDW47,OUT027,3155.370209
FDT51,OUT027,2748.428895
FDO27,OUT013,1403.412907
NCQ18,OUT018,1456.05304
NCW05,OUT013,1496.342624
FDI15,OUT010,537.709429
NCH43,OUT010,440.2712308
FDT40,OUT049,1767.070156
NCG19,OUT017,3461.959315
NCM30,OUT035,559.7294659
FDB38,OUT017,2280.751143
FDB22,OUT046,2178.935987
FDC58,OUT046,576.2973041
NCI29,OUT013,1935.7675
FDA23,OUT010,204.0752958
DRG48,OUT013,2007.985451
FDV21,OUT013,1767.070156
NCG18,OUT019,219.6408264
FDG40,OUT045,544.8636841
FDU24,OUT018,1398.3667
FDA22,OUT049,2500.475824
FDY35,OUT046,685.0920663
FDJ15,OUT045,2641.369308
NCW18,OUT018,3454.816285
FDK56,OUT018,2652.824026
FDF44,OUT046,1879.444076
FDP51,OUT049,1718.398746
FDU22,OUT027,2895.343576
FDM28,OUT017,2582.074565
NCL42,OUT046,3461.959315
FDJ15,OUT019,453.2324771
FDI32,OUT018,1662.509238
DRL11,OUT046,2282.381641
DRO59,OUT018,1122.945253
FDA07,OUT019,248.2597493
NCO53,OUT013,2639.181861
FDO21,OUT045,3436.33632
FDW39,OUT045,2582.074565
NCV17,OUT013,1849.127461
FDE22,OUT046,2280.751143
NCB06,OUT018,2280.751143
DRF48,OUT017,2648.206335
FDB05,OUT013,3462.256134
FDP28,OUT027,5572.096249
FDP23,OUT046,3375.905508
NCS41,OUT018,2647.020897
FDS40,OUT018,499.9199164
FDA16,OUT017,3375.905508
FDN20,OUT035,2530.936097
FDF04,OUT027,5548.632791
DRG36,OUT018,2541.147305
FDW16,OUT018,1279.646042
FDU09,OUT017,765.8207213
FDW01,OUT046,2178.935987
FDB15,OUT045,3470.557441
NCJ17,OUT049,1209.136295
NCT18,OUT018,2648.206335
FDG16,OUT018,3294.428144
FDP27,OUT017,2657.383379
FDQ44,OUT027,3211.490475
FDL50,OUT027,3165.072154
FDW57,OUT027,4325.989947
FDS34,OUT013,1665.175078
NCV30,OUT035,774.4992356
FDD26,OUT018,2648.206335
FDA03,OUT045,2160.401153
FDS27,OUT018,2657.383379
FDM12,OUT013,2649.515911
NCV42,OUT027,2620.162339
NCS41,OUT046,2648.206335
FDN56,OUT018,1951.321264
DRK59,OUT046,3464.325501
NCG18,OUT046,1459.99221
NCN26,OUT017,1682.21202
FDI60,OUT027,1772.189863
NCI43,OUT049,695.232226
NCL17,OUT049,1997.090366
FDQ19,OUT019,471.0530685
FDY43,OUT049,2526.086755
FDR36,OUT049,574.5833543
FDJ58,OUT049,2578.238132
DRY23,OUT045,576.2973041
FDK26,OUT027,4623.386324
DRH03,OUT045,1398.477622
FDC10,OUT010,240.5572434
FDD23,OUT013,2648.206335
FDP32,OUT045,1770.124137
FDO31,OUT035,1182.972085
FDQ57,OUT013,2160.401153
FDX32,OUT027,3465.799321
FDC39,OUT027,5471.033256
FDU55,OUT046,3470.557441
FDL45,OUT013,1759.997359
DRK37,OUT049,2652.824026
FDK22,OUT013,3297.64808
DRG37,OUT027,3420.567511
FDK22,OUT017,3299.619091
DRH36,OUT018,1046.190905
DRC36,OUT018,2578.238132
DRE03,OUT027,953.3259444
FDF34,OUT046,2664.764169
FDZ22,OUT046,1200.645498
FDC44,OUT010,248.3884751
FDN31,OUT027,4633.873839
FDO03,OUT017,3464.325501
FDA01,OUT049,771.9331981
NCH42,OUT049,3461.959315
FDF46,OUT018,1677.23815
DRL35,OUT046,574.5833543
FDW46,OUT049,951.3936476
FDB58,OUT046,1941.921483
FDD47,OUT018,2538.075162
NCO17,OUT045,1683.774641
FDJ26,OUT017,3301.239658
FDU37,OUT045,1180.918231
